customer_id,signup_date,acquisition_channel
CUST001564,21-05-2025,Organic
CUST001567,10-04-2025,Organic
CUST001571,19-01-2025,Referral
CUST001572,27-01-2025,Paid
CUST001574,05-05-2025,Paid
CUST001577,16-12-2024,Organic
CUST001582,01-08-2025,Paid
CUST001584,16-07-2025,Organic
CUST001587,17-02-2025,Social
CUST001588,22-02-2025,Paid
CUST001589,24-05-2025,Organic
CUST001593,25-01-2025,Referral
CUST001595,14-01-2025,Social
CUST001600,19-02-2025,Paid
CUST001601,14-05-2025,Organic
CUST001602,11-03-2025,Social
CUST001604,25-12-2024,Organic
CUST001607,03-12-2024,Organic
CUST001611,24-01-2025,Organic
CUST001612,10-03-2025,Organic
CUST001613,28-11-2024,Referral
CUST001615,23-03-2025,Social
CUST001616,20-02-2025,Paid
CUST001618,04-03-2025,Referral
CUST001619,05-05-2025,Paid
CUST001621,17-12-2024,Organic
CUST001622,26-03-2025,Referral
CUST001624,25-01-2025,Social
CUST001626,29-01-2025,Organic
CUST001627,16-05-2025,Organic
CUST001630,04-03-2025,Referral
CUST001631,27-02-2025,Paid
CUST001635,06-12-2024,Social
CUST001640,22-11-2024,Paid
CUST001642,05-12-2024,Referral
CUST001643,09-12-2024,Organic
CUST001645,30-03-2025,Referral
CUST001646,04-01-2025,Referral
CUST001648,09-04-2025,Organic
CUST001649,19-06-2025,Organic
CUST001650,24-12-2024,Organic
CUST001652,25-02-2025,Organic
CUST001656,02-01-2025,Social
CUST001657,22-01-2025,Paid
CUST001658,06-07-2025,Organic
CUST001660,22-12-2024,Organic
CUST001661,05-01-2025,Organic
CUST001662,16-01-2025,Paid
CUST001666,13-04-2025,Organic
CUST001668,12-08-2025,Paid
CUST001669,28-12-2024,Organic
CUST001671,15-04-2025,Social
CUST001672,08-02-2025,Social
CUST001677,23-02-2025,Organic
CUST001680,19-01-2025,Organic
CUST001681,26-12-2024,Paid
CUST001683,31-01-2025,Organic
CUST001685,16-05-2025,Social
CUST001686,15-07-2025,Paid
CUST001687,13-04-2025,Organic
CUST001690,30-12-2024,Organic
CUST001692,09-02-2025,Paid
CUST001693,24-02-2025,Organic
CUST001694,31-03-2025,Organic
CUST001695,06-05-2025,Organic
CUST001698,29-04-2025,Social
CUST001700,15-02-2025,Referral
CUST001703,24-11-2024,Paid
CUST001706,03-04-2025,Organic
CUST001709,08-05-2025,Social
CUST001710,20-04-2025,Referral
CUST001712,17-03-2025,Organic
CUST001713,02-12-2024,Referral
CUST001715,02-02-2025,Social
CUST001716,11-02-2025,Organic
CUST001719,25-04-2025,Paid
CUST001721,02-08-2025,Paid
CUST001722,24-07-2025,Paid
CUST001727,04-09-2025,Organic
CUST001729,24-01-2025,Organic
CUST001730,19-06-2025,Organic
CUST001731,26-04-2025,Organic
CUST001732,14-07-2025,Referral
CUST001734,28-01-2025,Social
CUST001735,31-01-2025,Organic
CUST001736,04-12-2024,Paid
CUST001737,26-07-2025,Organic
CUST001738,19-12-2024,Paid
CUST001740,30-01-2025,Referral
CUST001742,20-02-2025,Organic
CUST001743,03-04-2025,Organic
CUST001744,19-02-2025,Organic
CUST001745,05-02-2025,Organic
CUST001746,13-05-2025,Organic
CUST001747,23-11-2024,Organic
CUST001750,07-05-2025,Paid
CUST001751,05-04-2025,Organic
CUST001753,25-01-2025,Paid
CUST001755,27-05-2025,Organic
CUST001756,22-05-2025,Paid
CUST001757,02-04-2025,Organic
CUST001758,13-12-2024,Social
CUST001759,03-09-2025,Organic
CUST001760,03-12-2024,Organic
CUST001761,23-04-2025,Organic
CUST001763,24-08-2025,Paid
CUST001764,25-12-2024,Paid
CUST001767,21-01-2025,Organic
CUST001768,10-02-2025,Paid
CUST001769,11-03-2025,Organic
CUST001771,11-05-2025,Organic
CUST001772,20-04-2025,Paid
CUST001773,26-04-2025,Social
CUST001780,27-12-2024,Organic
CUST001781,16-12-2024,Organic
CUST001782,09-01-2025,Referral
CUST001784,26-11-2024,Organic
CUST001785,04-01-2025,Organic
CUST001787,12-04-2025,Social
CUST001791,22-02-2025,Paid
CUST001792,24-03-2025,Organic
CUST001794,21-01-2025,Organic
CUST001795,07-02-2025,Organic
CUST001797,12-04-2025,Paid
CUST001799,02-03-2025,Referral
CUST001800,03-03-2025,Organic
CUST001801,11-12-2024,Referral
CUST001804,04-12-2024,Organic
CUST001805,05-01-2025,Organic
CUST001806,09-12-2024,Organic
CUST001807,08-07-2025,Social
CUST001809,15-12-2024,Social
CUST001812,23-06-2025,Paid
CUST001813,18-04-2025,Referral
CUST001814,22-05-2025,Organic
CUST001815,13-04-2025,Organic
CUST001817,31-03-2025,Organic
CUST001819,14-01-2025,Organic
CUST001820,05-04-2025,Referral
CUST001822,16-07-2025,Paid
CUST001823,20-12-2024,Organic
CUST001824,13-05-2025,Organic
CUST001826,30-12-2024,Organic
CUST001828,15-01-2025,Organic
CUST001829,05-01-2025,Organic
CUST001833,14-12-2024,Paid
CUST001834,07-05-2025,Organic
CUST001838,08-02-2025,Paid
CUST001842,30-12-2024,Paid
CUST001843,24-01-2025,Social
CUST001845,14-06-2025,Organic
CUST001846,23-01-2025,Organic
CUST001850,16-07-2025,Paid
CUST001851,06-04-2025,Referral
CUST001853,09-01-2025,Organic
CUST001854,17-12-2024,Referral
CUST001859,10-06-2025,Paid
CUST001861,31-12-2024,Organic
CUST001867,01-04-2025,Organic
CUST001868,15-06-2025,Referral
CUST001870,15-08-2025,Paid
CUST001872,21-11-2024,Organic
CUST001874,24-03-2025,Organic
CUST001875,02-04-2025,Paid
CUST001878,25-02-2025,Referral
CUST001880,19-02-2025,Organic
CUST001881,30-01-2025,Paid
CUST001883,17-01-2025,Social
CUST001885,27-02-2025,Organic
CUST001887,13-06-2025,Paid
CUST001889,05-06-2025,Referral
CUST001893,25-02-2025,Organic
CUST001896,09-03-2025,Organic
CUST001897,20-02-2025,Referral
CUST001899,05-02-2025,Organic
CUST001901,29-03-2025,Organic
CUST001904,21-01-2025,Organic
CUST001906,08-04-2025,Social
CUST001909,05-12-2024,Referral
CUST001910,06-01-2025,Organic
CUST001912,26-04-2025,Paid
CUST001915,26-03-2025,Social
CUST001916,19-05-2025,Paid
CUST001917,09-01-2025,Social
CUST001919,28-08-2025,Paid
CUST001924,14-02-2025,Organic
CUST001927,27-03-2025,Organic
CUST001929,01-02-2025,Organic
CUST001930,11-05-2025,Organic
CUST001933,23-03-2025,Organic
CUST001935,05-05-2025,Paid
CUST001936,16-03-2025,Organic
CUST001938,11-02-2025,Organic
CUST001939,05-03-2025,Organic
CUST001941,31-08-2025,Organic
CUST001945,21-02-2025,Paid
CUST001946,12-12-2024,Paid
CUST001948,31-07-2025,Social
CUST001952,24-06-2025,Paid
CUST001954,15-12-2024,Organic
CUST001957,16-02-2025,Organic
CUST001959,06-04-2025,Referral
CUST001960,09-01-2025,Organic
CUST001963,05-04-2025,Organic
CUST001964,02-11-2024,Organic
CUST001965,18-12-2024,Organic
CUST001969,14-01-2025,Paid
CUST001970,15-03-2025,Organic
CUST001973,26-02-2025,Organic
CUST001975,21-04-2025,Organic
CUST001976,28-03-2025,Organic
CUST001977,23-04-2025,Paid
CUST001978,16-01-2025,Referral
CUST001981,09-01-2025,Organic
CUST001982,20-11-2024,Organic
CUST001987,27-11-2024,Organic
CUST001990,05-01-2025,Organic
CUST001991,29-11-2024,Organic
CUST001993,31-12-2024,Paid
CUST001995,20-03-2025,Referral
CUST001999,01-12-2024,Organic
CUST002003,24-01-2025,Organic
CUST002004,27-12-2024,Paid
CUST002006,05-12-2024,Paid
CUST002009,10-12-2024,Organic
CUST002011,01-02-2025,Paid
CUST002014,18-04-2025,Paid
CUST002019,15-02-2025,Paid
CUST002022,25-12-2024,Organic
CUST002026,23-03-2025,Paid
CUST002029,21-02-2025,Organic
CUST002030,28-12-2024,Social
CUST002031,15-02-2025,Referral
CUST002033,16-04-2025,Organic
CUST002035,10-01-2025,Organic
CUST002037,22-12-2024,Organic
CUST002038,07-07-2025,Referral
CUST002039,18-03-2025,Paid
CUST002041,25-04-2025,Organic
CUST002044,04-04-2025,Organic
CUST002047,29-01-2025,Organic
CUST002049,08-01-2025,Referral
CUST002050,28-02-2025,Organic
CUST002055,20-02-2025,Social
CUST002057,16-01-2025,Social
CUST002058,01-03-2025,Organic
CUST002059,30-07-2025,Organic
CUST002061,29-07-2025,Paid
CUST002062,22-03-2025,Social
CUST002065,25-08-2025,Paid
CUST002067,22-12-2024,Paid
CUST002069,01-03-2025,Organic
CUST002072,04-02-2025,Organic
CUST002073,20-12-2024,Paid
CUST002074,15-12-2024,Paid
CUST002078,29-12-2024,Organic
CUST002081,30-12-2024,Organic
CUST002084,31-12-2024,Organic
CUST002085,25-11-2024,Paid
CUST002086,05-02-2025,Paid
CUST002088,06-04-2025,Organic
CUST002091,02-03-2025,Social
CUST002093,07-12-2024,Organic
CUST002096,04-02-2025,Social
CUST002097,05-08-2025,Social
CUST002098,06-02-2025,Paid
CUST002103,30-04-2025,Paid
CUST002104,27-01-2025,Organic
CUST002105,04-02-2025,Organic
CUST002107,25-12-2024,Paid
CUST002108,01-01-2025,Referral
CUST002109,01-01-2025,Organic
CUST002111,05-02-2025,Organic
CUST002113,21-04-2025,Organic
CUST002119,19-02-2025,Referral
CUST002122,02-01-2025,Paid
CUST002127,07-02-2025,Organic
CUST002130,08-05-2025,Referral
CUST002131,14-03-2025,Paid
CUST002132,19-03-2025,Organic
CUST002133,09-01-2025,Paid
CUST002135,08-02-2025,Organic
CUST002136,25-05-2025,Referral
CUST002139,11-01-2025,Referral
CUST002140,05-12-2024,Organic
CUST002141,05-02-2025,Referral
CUST002143,24-12-2024,Organic
CUST002149,17-04-2025,Organic
CUST002150,30-01-2025,Organic
CUST002151,10-01-2025,Paid
CUST002155,15-03-2025,Social
CUST002162,29-12-2024,Paid
CUST002163,03-12-2024,Referral
CUST002164,11-06-2025,Organic
CUST002165,03-03-2025,Organic
CUST002169,01-03-2025,Referral
CUST002170,10-04-2025,Organic
CUST002172,27-02-2025,Social
CUST002173,07-02-2025,Organic
CUST002178,15-12-2024,Organic
CUST002180,08-04-2025,Paid
CUST002183,01-07-2025,Paid
CUST002184,12-06-2025,Social
CUST002185,25-11-2024,Paid
CUST002188,30-03-2025,Referral
CUST002189,16-03-2025,Referral
CUST002191,21-04-2025,Organic
CUST002193,03-04-2025,Referral
CUST002194,01-05-2025,Organic
CUST002199,13-02-2025,Organic
CUST002200,18-04-2025,Organic
CUST002202,08-03-2025,Referral
CUST002204,09-02-2025,Referral
CUST002210,29-03-2025,Organic
CUST002212,15-04-2025,Referral
CUST002213,27-04-2025,Organic
CUST002215,02-01-2025,Organic
CUST002217,02-03-2025,Organic
CUST002223,10-12-2024,Referral
CUST002224,17-12-2024,Organic
CUST002226,05-01-2025,Social
CUST002227,03-12-2024,Organic
CUST002229,03-03-2025,Organic
CUST002230,13-04-2025,Social
CUST002231,21-04-2025,Organic
CUST002233,02-06-2025,Paid
CUST002234,01-01-2025,Organic
CUST002235,22-12-2024,Referral
CUST002236,02-03-2025,Organic
CUST002237,01-02-2025,Organic
CUST002239,28-06-2025,Paid
CUST002241,21-12-2024,Organic
CUST002242,01-12-2024,Organic
CUST002243,13-01-2025,Referral
CUST002245,13-06-2025,Organic
CUST002248,18-02-2025,Organic
CUST002249,06-03-2025,Organic
CUST002250,22-12-2024,Organic
CUST002251,21-01-2025,Organic
CUST002253,01-02-2025,Paid
CUST002256,12-01-2025,Organic
CUST002257,22-01-2025,Organic
CUST002258,18-07-2025,Paid
CUST002262,19-01-2025,Referral
CUST002264,10-03-2025,Social
CUST002265,27-11-2024,Social
CUST002270,07-03-2025,Organic
CUST002273,23-02-2025,Referral
CUST002277,28-11-2024,Referral
CUST002278,25-02-2025,Organic
CUST002281,23-12-2024,Referral
CUST002283,26-12-2024,Referral
CUST002285,08-05-2025,Referral
CUST002287,02-01-2025,Organic
CUST002288,16-03-2025,Paid
CUST002289,02-01-2025,Social
CUST002292,27-12-2024,Social
CUST002298,02-05-2025,Organic
CUST002301,16-11-2024,Organic
CUST002307,09-05-2025,Paid
CUST002310,14-03-2025,Paid
CUST002311,28-01-2025,Referral
CUST002313,15-03-2025,Paid
CUST002315,03-03-2025,Paid
CUST002316,03-07-2025,Paid
CUST002317,01-02-2025,Paid
CUST002318,26-06-2025,Social
CUST002322,23-06-2025,Organic
CUST002324,26-02-2025,Organic
CUST002327,23-05-2025,Paid
CUST002328,26-11-2024,Paid
CUST002330,21-02-2025,Social
CUST002331,01-04-2025,Referral
CUST002332,18-02-2025,Organic
CUST002335,22-03-2025,Organic
CUST002336,19-03-2025,Referral
CUST002340,18-02-2025,Social
CUST002341,06-03-2025,Social
CUST002342,11-06-2025,Organic
CUST002344,13-11-2024,Organic
CUST002345,19-07-2025,Paid
CUST002346,08-08-2025,Organic
CUST002348,22-11-2024,Paid
CUST002350,23-12-2024,Organic
CUST002353,14-01-2025,Organic
CUST002354,22-01-2025,Organic
CUST002357,09-11-2024,Organic
CUST002358,04-05-2025,Social
CUST002359,16-05-2025,Organic
CUST002360,08-01-2025,Organic
CUST002362,19-01-2025,Paid
CUST002363,21-03-2025,Paid
CUST002364,27-03-2025,Organic
CUST002365,04-03-2025,Organic
CUST002369,14-02-2025,Organic
CUST002370,27-12-2024,Organic
CUST002371,08-03-2025,Organic
CUST002373,25-12-2024,Paid
CUST002375,24-01-2025,Paid
CUST002376,15-03-2025,Paid
CUST002379,21-02-2025,Social
CUST002380,22-12-2024,Organic
CUST002381,07-12-2024,Organic
CUST002384,30-12-2024,Organic
CUST002385,29-11-2024,Organic
CUST002386,01-04-2025,Referral
CUST002389,17-01-2025,Organic
CUST002390,17-08-2025,Social
CUST002393,21-05-2025,Organic
CUST002396,27-06-2025,Social
CUST002397,15-12-2024,Organic
CUST002398,17-12-2024,Organic
CUST002400,10-02-2025,Referral
CUST002402,07-02-2025,Organic
CUST002403,07-12-2024,Organic
CUST002406,03-02-2025,Referral
CUST002407,15-01-2025,Organic
CUST002408,22-11-2024,Referral
CUST002411,28-12-2024,Organic
CUST002412,23-02-2025,Paid
CUST002413,24-12-2024,Organic
CUST002414,10-12-2024,Referral
CUST002420,15-07-2025,Organic
CUST002421,13-03-2025,Paid
CUST002422,18-02-2025,Social
CUST002426,20-01-2025,Organic
CUST002427,20-12-2024,Social
CUST002428,25-07-2025,Organic
CUST002429,09-01-2025,Referral
CUST002430,05-05-2025,Social
CUST002437,29-07-2025,Organic
CUST002440,29-11-2024,Referral
CUST002441,21-02-2025,Organic
CUST002443,23-02-2025,Organic
CUST002444,03-03-2025,Organic
CUST002449,30-12-2024,Organic
CUST002451,14-12-2024,Organic
CUST002456,04-05-2025,Organic
CUST002457,31-01-2025,Paid
CUST002458,01-05-2025,Referral
CUST002461,09-07-2025,Paid
CUST002463,02-02-2025,Paid
CUST002465,20-02-2025,Organic
CUST002466,31-07-2025,Paid
CUST002468,19-03-2025,Organic
CUST002469,04-03-2025,Organic
CUST002470,24-01-2025,Organic
CUST002474,04-06-2025,Paid
CUST002476,09-01-2025,Organic
CUST002477,07-02-2025,Organic
CUST002479,24-01-2025,Organic
CUST002488,09-04-2025,Paid
CUST002489,12-04-2025,Paid
CUST002492,09-09-2025,Organic
CUST002494,10-06-2025,Paid
CUST002496,13-12-2024,Referral
CUST002498,08-04-2025,Organic
CUST002499,28-03-2025,Referral
CUST002500,20-01-2025,Organic
CUST002501,24-01-2025,Referral
CUST002502,28-04-2025,Social
CUST002504,04-12-2024,Paid
CUST002508,27-01-2025,Paid
CUST002509,05-01-2025,Organic
CUST002510,09-03-2025,Social
CUST002511,12-01-2025,Paid
CUST002513,03-08-2025,Paid
CUST002514,16-12-2024,Referral
CUST002515,09-01-2025,Organic
CUST002516,25-11-2024,Organic
CUST002519,18-07-2025,Social
CUST002521,05-01-2025,Organic
CUST002524,25-02-2025,Referral
CUST002526,21-03-2025,Referral
CUST002532,22-12-2024,Organic
CUST002533,25-12-2024,Referral
CUST002534,10-03-2025,Organic
CUST002538,05-01-2025,Organic
CUST002540,30-05-2025,Organic
CUST002541,09-12-2024,Organic
CUST002542,30-05-2025,Organic
CUST002543,29-12-2024,Referral
CUST002545,16-01-2025,Organic
CUST002547,12-01-2025,Paid
CUST002549,19-01-2025,Organic
CUST002550,29-11-2024,Paid
CUST002551,31-12-2024,Paid
CUST002552,25-03-2025,Paid
CUST002554,22-12-2024,Organic
CUST002560,07-04-2025,Organic
CUST002561,05-12-2024,Referral
CUST002565,04-01-2025,Organic
CUST002567,12-11-2024,Organic
CUST002568,09-03-2025,Referral
CUST002569,10-02-2025,Organic
CUST002572,22-04-2025,Organic
CUST002575,07-06-2025,Organic
CUST002576,16-04-2025,Organic
CUST002579,21-03-2025,Paid
CUST002580,11-07-2025,Paid
CUST002581,06-06-2025,Paid
CUST002585,06-01-2025,Paid
CUST002586,10-12-2024,Organic
CUST002589,29-03-2025,Organic
CUST002593,23-09-2025,Paid
CUST002594,18-01-2025,Organic
CUST002596,01-04-2025,Organic
CUST002597,27-12-2024,Organic
CUST002598,20-12-2024,Organic
CUST002601,10-08-2025,Social
CUST002605,15-02-2025,Organic
CUST002606,18-02-2025,Organic
CUST002608,20-12-2024,Paid
CUST002610,01-12-2024,Organic
CUST002611,29-05-2025,Paid
CUST002612,05-02-2025,Referral
CUST002613,05-06-2025,Paid
CUST002614,30-01-2025,Organic
CUST002615,25-01-2025,Paid
CUST002618,04-02-2025,Referral
CUST002619,14-01-2025,Organic
CUST002620,07-03-2025,Social
CUST002624,27-02-2025,Organic
CUST002626,07-04-2025,Organic
CUST002627,21-05-2025,Organic
CUST002628,20-03-2025,Referral
CUST002630,17-04-2025,Paid
CUST002631,06-12-2024,Organic
CUST002632,24-01-2025,Organic
CUST002634,28-05-2025,Paid
CUST002636,06-03-2025,Referral
CUST002641,05-04-2025,Referral
CUST002643,04-02-2025,Organic
CUST002645,01-04-2025,Paid
CUST002648,15-04-2025,Organic
CUST002649,01-03-2025,Organic
CUST002652,18-05-2025,Paid
CUST002653,28-11-2024,Organic
CUST002654,20-12-2024,Organic
CUST002656,30-11-2024,Organic
CUST002657,16-02-2025,Organic
CUST002659,05-08-2025,Paid
CUST002662,01-05-2025,Organic
CUST002663,22-03-2025,Paid
CUST002665,01-04-2025,Referral
CUST002666,23-12-2024,Organic
CUST002668,01-12-2024,Organic
CUST002672,31-03-2025,Paid
CUST002674,24-01-2025,Organic
CUST002676,16-02-2025,Referral
CUST002679,03-12-2024,Organic
CUST002683,17-01-2025,Organic
CUST002684,26-05-2025,Organic
CUST002685,02-08-2025,Paid
CUST002686,08-06-2025,Paid
CUST002688,17-01-2025,Social
CUST002689,10-12-2024,Organic
CUST002691,25-08-2025,Paid
CUST002694,27-03-2025,Organic
CUST002695,27-03-2025,Paid
CUST002696,04-06-2025,Organic
CUST002698,08-06-2025,Social
CUST002700,03-02-2025,Organic
CUST002702,09-03-2025,Paid
CUST002706,16-06-2025,Referral
CUST002709,10-05-2025,Organic
CUST002710,24-04-2025,Social
CUST002715,13-06-2025,Paid
CUST002716,29-12-2024,Organic
CUST002717,03-04-2025,Organic
CUST002718,04-05-2025,Social
CUST002722,07-02-2025,Organic
CUST002723,09-03-2025,Organic
CUST002724,03-02-2025,Organic
CUST002726,21-01-2025,Social
CUST002727,28-02-2025,Organic
CUST002729,19-01-2025,Organic
CUST002730,04-01-2025,Organic
CUST002732,29-04-2025,Referral
CUST002733,04-03-2025,Organic
CUST002735,01-05-2025,Social
CUST002736,09-12-2024,Organic
CUST002737,21-12-2024,Organic
CUST002738,20-03-2025,Organic
CUST002739,15-05-2025,Paid
CUST002740,28-03-2025,Referral
CUST002742,27-04-2025,Organic
CUST002743,13-12-2024,Organic
CUST002745,14-12-2024,Paid
CUST002748,14-02-2025,Organic
CUST002749,19-01-2025,Social
CUST002752,06-01-2025,Paid
CUST002754,10-03-2025,Organic
CUST002755,25-11-2024,Organic
CUST002757,07-03-2025,Organic
CUST002759,09-05-2025,Organic
CUST002760,24-01-2025,Referral
CUST002762,31-12-2024,Paid
CUST002763,16-05-2025,Organic
CUST002765,26-05-2025,Organic
CUST002770,11-02-2025,Referral
CUST002771,19-02-2025,Organic
CUST002774,21-07-2025,Paid
CUST002775,27-04-2025,Organic
CUST002776,15-01-2025,Organic
CUST002778,08-12-2024,Paid
CUST002779,28-12-2024,Paid
CUST002780,13-01-2025,Organic
CUST002783,08-12-2024,Social
CUST002785,31-12-2024,Organic
CUST002786,30-07-2025,Paid
CUST002789,23-12-2024,Referral
CUST002791,13-03-2025,Referral
CUST002792,14-01-2025,Organic
CUST002793,13-12-2024,Paid
CUST002795,20-04-2025,Referral
CUST002796,20-12-2024,Referral
CUST002798,06-03-2025,Organic
CUST002800,10-05-2025,Social
CUST002801,18-03-2025,Organic
CUST002802,01-04-2025,Referral
CUST002803,09-04-2025,Referral
CUST002808,30-03-2025,Referral
CUST002809,09-04-2025,Organic
CUST002810,11-02-2025,Social
CUST002813,03-09-2025,Paid
CUST002814,05-01-2025,Organic
CUST002816,18-04-2025,Organic
CUST002817,15-01-2025,Referral
CUST002818,25-08-2025,Paid
CUST002819,17-01-2025,Organic
CUST002820,14-03-2025,Paid
CUST002821,18-02-2025,Organic
CUST002823,20-11-2024,Paid
CUST002824,13-02-2025,Paid
CUST002825,30-01-2025,Organic
CUST002827,29-05-2025,Organic
CUST002828,06-01-2025,Paid
CUST002830,02-03-2025,Organic
CUST002831,01-12-2024,Organic
CUST002832,30-01-2025,Paid
CUST002833,21-12-2024,Organic
CUST002835,08-03-2025,Organic
CUST002841,22-12-2024,Social
CUST002842,10-02-2025,Organic
CUST002843,03-01-2025,Paid
CUST002844,14-08-2025,Social
CUST002845,09-11-2024,Paid
CUST002846,12-01-2025,Organic
CUST002848,24-12-2024,Organic
CUST002850,01-01-2025,Paid
CUST002851,26-05-2025,Organic
CUST002853,25-03-2025,Organic
CUST002857,10-04-2025,Organic
CUST002860,24-02-2025,Social
CUST002863,04-03-2025,Referral
CUST002865,26-12-2024,Organic
CUST002867,19-05-2025,Referral
CUST002868,01-03-2025,Referral
CUST002869,01-01-2025,Organic
CUST002873,03-07-2025,Social
CUST002875,02-02-2025,Organic
CUST002876,29-05-2025,Paid
CUST002882,04-02-2025,Paid
CUST002886,19-12-2024,Paid
CUST002888,29-06-2025,Paid
CUST002889,14-01-2025,Organic
CUST002890,18-01-2025,Organic
CUST002893,09-06-2025,Paid
CUST002894,16-04-2025,Organic
CUST002896,12-12-2024,Paid
CUST002899,07-05-2025,Social
CUST002901,16-12-2024,Organic
CUST002902,31-12-2024,Organic
CUST002903,14-01-2025,Paid
CUST002904,28-06-2025,Organic
CUST002907,02-01-2025,Paid
CUST002908,26-11-2024,Organic
CUST002909,15-06-2025,Paid
CUST002911,01-01-2025,Organic
CUST002913,18-12-2024,Organic
CUST002916,23-12-2024,Organic
CUST002917,05-01-2025,Organic
CUST002918,05-06-2025,Referral
CUST002922,24-06-2025,Paid
CUST002924,04-02-2025,Organic
CUST002925,28-11-2024,Paid
CUST002927,10-04-2025,Organic
CUST002928,08-12-2024,Organic
CUST002929,04-05-2025,Referral
CUST002932,08-03-2025,Organic
CUST002933,13-03-2025,Social
CUST002937,20-12-2024,Referral
CUST002938,08-03-2025,Organic
CUST002939,23-01-2025,Organic
CUST002940,28-02-2025,Organic
CUST002943,04-12-2024,Social
CUST002944,20-01-2025,Organic
CUST002945,05-04-2025,Organic
CUST002946,04-12-2024,Referral
CUST002947,30-03-2025,Referral
CUST002950,07-01-2025,Organic
CUST002952,12-12-2024,Referral
CUST002954,08-12-2024,Organic
CUST002956,05-12-2024,Paid
